Building Name,Postcode,Year,latitude,longitude,Address,Type,Function,Size,Employee,Transportation,GFA,Energy,Waste,Water,Scope1,Scope2,Scope3,GHG_Total,EUI,GHG_Intensity,Award,Year of GM Award,GM Version,Validation Result
BHARAT BUILDING,048617,2022,1.2737,103.8013,"3 RAFFLES PLACE, SINGAPORE 048817, SINGAPORE 048617",Commercial Building,Office,Medium,476,3167386.88365109,7272.0,1304881.64,74.0709278305644,19311.719260714,21.4422722548741,351.396385461677,401.989429797508,774.828087514058,179.439169416942,0.10654951698488146,,,,No Green Mark
BHARAT BUILDING,048617,2023,1.2737,103.8013,"3 RAFFLES PLACE, SINGAPORE 048817, SINGAPORE 048617",Commercial Building,Office,Medium,476,3167386.88365109,7272.0,1311976.06263382,68.8472601458851,17909.4513404156,21.9277602170722,372.86079206869,389.756053435964,784.544605721726,180.414750087159,0.10788567185392273,,,,No Green Mark
TECHQUEST BUILDING,609919,2021,1.3124,103.8371,"7 INTERNATIONAL BUSINESS PARK, SINGAPORE 609919",Commercial Building,Office,Medium,735,5450257.81398218,9381.0,253722.3,110.858397271084,29801.2247905577,32.154424,422.671643,440.01879,894.844857,27.0464023025264,0.0953890690757915,,,,No Green Mark
TECHQUEST BUILDING,609919,2022,1.3124,103.8371,"7 INTERNATIONAL BUSINESS PARK, SINGAPORE 609919",Commercial Building,Office,Medium,735,5450257.81398218,9381.0,1680254.9,107.408228167826,28829.1022556064,32.6042178166315,421.665902923302,453.559234993926,907.829355733859,179.112557296663,0.09677319643256145,,,,No Green Mark
TECHQUEST BUILDING,609919,2023,1.3124,103.8371,"7 INTERNATIONAL BUSINESS PARK, SINGAPORE 609919",Commercial Building,Office,Medium,735,5450257.81398218,9381.0,5864610.00567804,111.717694036089,30084.3897693938,32.5018842626241,434.928197222357,464.732363867084,932.162445352066,625.158299294109,0.09936706591536787,,,,No Green Mark
4TH SCDF DIVISION HQ / BUKIT BATOK FIRE STATION,658072,2021,1.332,103.8498,"80 BUKIT BATOK ROAD, SINGAPORE 658072",Commercial Building,Office,Medium,986,6417918.85565267,13060.0,2184522.5,148.083876631438,40366.8853265159,35.089278,645.254106,534.649513,1214.992897,167.268185298622,0.09303161539050536,,,,No Green Mark
4TH SCDF DIVISION HQ / BUKIT BATOK FIRE STATION,658072,2022,1.332,103.8498,"80 BUKIT BATOK ROAD, SINGAPORE 658072",Commercial Building,Office,Medium,986,6417918.85565267,13060.0,2325681.79999999,141.782367056098,37581.5561557102,35.1293042568791,640.696988766673,555.25680469481,1231.08309771836,178.076707503828,0.09426363688501992,,,,No Green Mark
4TH SCDF DIVISION HQ / BUKIT BATOK FIRE STATION,658072,2023,1.332,103.8498,"80 BUKIT BATOK ROAD, SINGAPORE 658072",Commercial Building,Office,Medium,986,6417918.85565267,13060.0,2357013.73847941,144.970523944433,38389.7613947365,35.7288717296512,620.689892725714,520.254309686022,1176.67307414139,180.475783957076,0.09009747887759495,,,,No Green Mark
ENABLING VILLAGE,159053,2021,1.2931,103.8271,"20 LENGKOK BAHRU, SINGAPORE 159053",Commercial Building,Office,Medium,1153,8746925.89100871,14998.0,2569321.0,157.610652524798,44407.6133089122,54.101811,721.3807,646.465058,1421.947569,171.310908121083,0.0948091458194426,,,,No Green Mark
ENABLING VILLAGE,159053,2022,1.2931,103.8271,"20 LENGKOK BAHRU, SINGAPORE 159053",Commercial Building,Office,Medium,1153,8746925.89100871,14998.0,2645022.71999999,162.320331050035,45008.4333523352,54.9811296077348,737.555097377649,642.05361798362,1434.589844969,176.358362448326,0.09565207660814776,,,,No Green Mark
ENABLING VILLAGE,159053,2023,1.2931,103.8271,"20 LENGKOK BAHRU, SINGAPORE 159053",Commercial Building,Office,Medium,1153,8746925.89100871,14998.0,2702448.92375981,156.931798647056,43182.5661958516,54.8391651440346,745.344117680878,603.007302167428,1403.19058499234,180.187286555528,0.09355851346795173,,,,No Green Mark
KING'S CENTRE,169662,2021,1.3262,103.7495,"390 HAVELOCK ROAD, SINGAPORE 169662",Commercial Building,Office,Medium,899,5946531.78113349,10850.0,1757933.38,102.353132686648,29302.6692995441,31.195811,531.640701,477.776374,1040.612886,162.021509677419,0.09590902175115207,platinum,2021.0,Existing Building for Non-Residential buildings (version 3),Pass
KING'S CENTRE,169662,2022,1.3262,103.7495,"390 HAVELOCK ROAD, SINGAPORE 169662",Commercial Building,Office,Medium,899,5946531.78113349,10850.0,1911558.54,102.997042042355,28638.5789399623,31.3246958518318,528.097764245004,458.15724318861,1017.57970328545,176.180510599078,0.09378614776824425,platinum,2021.0,Existing Building for Non-Residential buildings (version 3),Pass
KING'S CENTRE,169662,2023,1.3262,103.7495,"390 HAVELOCK ROAD, SINGAPORE 169662",Commercial Building,Office,Medium,899,5946531.78113349,10850.0,1965028.141815,102.404008198714,29919.6775819708,31.6183260297823,559.352751416029,445.502194344811,1036.47327179062,181.108584499078,0.09552749048761475,platinum,2021.0,Existing Building for Non-Residential buildings (version 3),Pass
ROYAL GROUP BUILDING,048693,2021,1.2789,103.8458,"3 PHILLIP STREET, SINGAPORE 048693",Commercial Building,Office,Medium,742,4683476.00886164,10580.0,1815239.25000001,113.721031846262,30397.4216674241,24.864037,662.322504,526.971286,1214.157827,171.572707939509,0.11475971899810965,,,,No Green Mark
ROYAL GROUP BUILDING,048693,2022,1.2789,103.8458,"3 PHILLIP STREET, SINGAPORE 048693",Commercial Building,Office,Medium,742,4683476.00886164,10580.0,1790740.5,116.415257694192,30719.7907373165,24.8128815491546,679.914281010389,549.491546557641,1254.21870911718,169.25713610586,0.11854619178801323,,,,No Green Mark
ROYAL GROUP BUILDING,048693,2023,1.2789,103.8458,"3 PHILLIP STREET, SINGAPORE 048693",Commercial Building,Office,Medium,742,4683476.00886164,10580.0,1770843.30796211,110.620469605667,28686.2597609836,24.2647763724809,642.857598316662,537.820903000086,1204.94327768923,167.376494136305,0.11388877860956804,,,,No Green Mark
GREAT EASTERN CHANGI,419734,2021,1.3532,103.9427,"200 CHANGI ROAD, SINGAPORE 419734",Commercial Building,Office,Medium,834,4808190.37793364,10891.0,26730631.38,124.28,25016.9720032904,21.386387,683.964398,573.597578,1278.948363,148.538242585621,0.11743167413460655,goldplus,2021.0,Existing Non-Residental Buildings ENRB: 2017,Pass
GREAT EASTERN CHANGI,419734,2022,1.3532,103.9427,"200 CHANGI ROAD, SINGAPORE 419734",Commercial Building,Office,Medium,834,4808190.37793364,10891.0,28533022.83,136.89,25069.9642497184,21.1845280463658,700.115460717775,538.625181538456,1259.9251703026,165.875608300432,0.11568498487766045,goldplus,2021.0,Existing Non-Residental Buildings ENRB: 2017,Pass
GREAT EASTERN CHANGI,419734,2023,1.3532,103.9427,"200 CHANGI ROAD, SINGAPORE 419734",Commercial Building,Office,Medium,834,4808190.37793364,10891.0,29254443.4,108.77,24641.4546068168,21.0993427376496,662.210822453274,528.977377766099,1212.28754295702,171.762993136827,0.11131094876108896,goldplus,2021.0,Existing Non-Residental Buildings ENRB: 2017,Pass
83 CURIE,118258,2021,1.3535,103.9421,"83 SCIENCE PAR DRIVE, SINGAPORE 118258",Commercial Building,Office,Medium,581,2780222.6732456,7816.0,1273754.01,81.8875887013798,22583.2116714257,4.565645,460.116354,448.972982,913.654981,162.96750383828,0.11689546839815763,certified,2022.0,Existing Non-Residental Buildings ENRB: 2017,Pass
83 CURIE,118258,2022,1.3535,103.9421,"83 SCIENCE PAR DRIVE, SINGAPORE 118258",Commercial Building,Office,Medium,581,2780222.6732456,7816.0,1294069.64,79.5697166268315,21309.1192758148,4.44736083023312,471.908818092004,475.046942035446,951.403120957682,165.566740020471,0.12172506665272287,certified,2022.0,Existing Non-Residental Buildings ENRB: 2017,Pass
83 CURIE,118258,2023,1.3535,103.9421,"83 SCIENCE PAR DRIVE, SINGAPORE 118258",Commercial Building,Office,Medium,581,2780222.6732456,7816.0,1295255.37712626,82.5600185343032,22606.4322504311,4.55658231657445,479.217519165568,494.017834693021,977.791936175163,165.71844640817,0.12510132243796865,certified,2022.0,Existing Non-Residental Buildings ENRB: 2017,Pass
NORTH BRIDGE CENTRE,188727,2021,1.2945,103.858,"420 NORTH BRIDGE ROAD, SINGAPORE 188727",Commercial Building,Office,Medium,722,4407646.94068033,8797.464,1319411.15,87.45783871933,24382.7773337834,16.50939,480.109018,510.8056,1007.424008,149.976305671725,0.11451300147406115,gold,2014.0,Existing Building for Non-Residential buildings (version 3),Pass
NORTH BRIDGE CENTRE,188727,2022,1.2945,103.858,"420 NORTH BRIDGE ROAD, SINGAPORE 188727",Commercial Building,Office,Medium,722,4407646.94068033,8797.464,1442192.71,94.9601487308629,26396.834941651,16.3884661600175,487.511385185888,515.917292957364,1019.81714430327,163.932777673202,0.11592171838421504,gold,2014.0,Existing Building for Non-Residential buildings (version 3),Pass
NORTH BRIDGE CENTRE,188727,2023,1.2945,103.858,"420 NORTH BRIDGE ROAD, SINGAPORE 188727",Commercial Building,Office,Medium,722,4407646.94068033,8797.464,1573913.98004214,89.4586642695214,24440.3215134774,16.4921845023567,470.050751637032,484.795885361352,971.338821500741,178.905418657256,0.11041123004319665,gold,2014.0,Existing Building for Non-Residential buildings (version 3),Pass
TONG BUILDING,408533,2021,1.2774,103.8528,"302 ORCHARD ROAD, SINGAPORE 238862",Commercial Building,Office,Medium,1267,6188556.87404053,14730.1945299566,1925409.18114582,169.140528079144,47881.6158362179,13.392524,907.886026,681.667783,1602.946333,130.711728024375,0.10882044563227658,,,,No Green Mark
TONG BUILDING,408533,2022,1.2774,103.8528,"302 ORCHARD ROAD, SINGAPORE 238862",Commercial Building,Office,Medium,1267,6188556.87404053,14730.1945299566,1918943.10403343,166.619820395758,46547.0840142744,13.054731929396,866.692963042177,714.93353618337,1594.68123115494,130.272760494161,0.10825934633190744,,,,No Green Mark
TONG BUILDING,408533,2023,1.2774,103.8528,"302 ORCHARD ROAD, SINGAPORE 238862",Commercial Building,Office,Medium,1267,6188556.87404053,14730.1945299566,1876683.94049085,161.341077934761,44941.5774702234,13.2636921727133,896.571262039817,701.772597678318,1611.60755189085,127.403880286459,0.10940843643397548,,,,No Green Mark
SCOTTS SPAZIO PTE LTD,239519,2021,1.3554,103.851,"51 SCOTTS ROAD, SINGAPORE 228241",Commercial Building,Office,Medium,1417,11881857.4750883,21102.0,2461947.6,238.684618596704,62309.4915670002,93.405284,1160.568859,1163.833894,2417.808037,116.668922377026,0.11457719822765614,,,,No Green Mark
SCOTTS SPAZIO PTE LTD,239519,2022,1.3554,103.851,"51 SCOTTS ROAD, SINGAPORE 228241",Commercial Building,Office,Medium,1417,11881857.4750883,21102.0,2544595.94999999,237.626188978575,60769.6294914411,96.1111441776831,1199.91715618809,1180.25967158468,2476.28797195045,120.585534546488,0.1173484964434864,,,,No Green Mark
SCOTTS SPAZIO PTE LTD,239519,2023,1.3554,103.851,"51 SCOTTS ROAD, SINGAPORE 228241",Commercial Building,Office,Medium,1417,11881857.4750883,21102.0,2583243.40367386,243.305003630134,63499.8167706679,96.1382510270288,1210.54821890601,1201.47620512507,2508.16267505811,122.416993823991,0.11885900270391953,,,,No Green Mark
TOKIO MARINE CENTRE(只有总公司或国外的),069046,2021,1.3803,103.8954,"20 MCCALLUM STREET, SINGAPORE 069046",Commercial Building,Office,Medium,1230,6420903.49648149,14671.0,2159436.6,121.768504550363,35407.6006371676,17.573762,766.425335,671.056119,1455.055216,147.190825437939,0.0991790072932997,,,,No Green Mark
TOKIO MARINE CENTRE(只有总公司或国外的),069046,2022,1.3803,103.8954,"20 MCCALLUM STREET, SINGAPORE 069046",Commercial Building,Office,Medium,1230,6420903.49648149,14671.0,2298634.8,128.389409807928,38346.9556803346,17.2380464015257,794.427417995296,649.391572765554,1461.05703716238,156.678808533842,0.09958810150380888,,,,No Green Mark
TOKIO MARINE CENTRE(只有总公司或国外的),069046,2023,1.3803,103.8954,"20 MCCALLUM STREET, SINGAPORE 069046",Commercial Building,Office,Medium,1230,6420903.49648149,14671.0,2336075.31104942,127.072920970787,38307.1380250397,17.2360353677595,811.590586799613,619.253656802758,1448.08027897013,159.230816648451,0.09870358387091063,,,,No Green Mark
DAS SPEKTRUM@CBP,486041,2021,1.2832,103.853,"9 CHANGI BUSINESS PARK VISTA #01-01, SINGAPORE 486041",Commercial Building,Office,Medium,1275,9603687.13154944,12767.0,1947878.09999999,146.64746258006,42489.5387689612,47.556861,645.189434,606.472942,1299.219237,152.571324508498,0.10176386284953395,platinum,2020.0,New Building for Non-Residential buildings (version 4),Pass
DAS SPEKTRUM@CBP,486041,2022,1.2832,103.853,"9 CHANGI BUSINESS PARK VISTA #01-01, SINGAPORE 486041",Commercial Building,Office,Medium,1275,9603687.13154944,12767.0,1995264.23,144.156434832039,43725.9410302959,48.4467222443482,679.083420978727,590.399522939183,1317.92966616226,156.282934910316,0.10322939344891204,platinum,2020.0,New Building for Non-Residential buildings (version 4),Pass
DAS SPEKTRUM@CBP,486041,2023,1.2832,103.853,"9 CHANGI BUSINESS PARK VISTA #01-01, SINGAPORE 486041",Commercial Building,Office,Medium,1275,9603687.13154944,12767.0,2046569.96777393,148.069174478673,44211.5769484763,49.4434646432755,644.460900850594,617.856654893966,1311.76102038784,160.30155618187,0.1027462223222245,platinum,2020.0,New Building for Non-Residential buildings (version 4),Pass
ALFA CENTRE,229835,2021,1.3057,103.8281,"99 BUKIT TIMAH ROAD, SINGAPORE 229835",Commercial Building,Office,Medium,463,3637262.08087332,7526.0,1343276.55,73.5975107080905,19040.998078591,30.574843,479.013405,345.689376,855.277624,178.484792718576,0.11364305394631942,,,,No Green Mark
ALFA CENTRE,229835,2022,1.3057,103.8281,"99 BUKIT TIMAH ROAD, SINGAPORE 229835",Commercial Building,Office,Medium,463,3637262.08087332,7526.0,1169482.51,74.0764501745871,19042.3484948082,31.2627066055329,462.43471754047,347.168903255437,840.86632740144,155.392307998937,0.11172818594225883,,,,No Green Mark
ALFA CENTRE,229835,2023,1.3057,103.8281,"99 BUKIT TIMAH ROAD, SINGAPORE 229835",Commercial Building,Office,Medium,463,3637262.08087332,7526.0,1049867.24169495,75.4748092050031,19151.5805250793,30.4520151050142,437.443264081326,353.738509931968,821.633789118308,139.498703387583,0.10917270649990804,,,,No Green Mark
STAMFORD COURT,178892,2021,1.2847,103.8522,"61 STAMFORD ROAD, SINGAPORE 178892",Commercial Building,Office,Medium,468,3286988.65500344,6832.0,1012732.6,79.6886714207192,21374.2359756332,21.722242,360.061214,330.454256,712.237712,148.233694379391,0.1042502505854801,platinum,2022.0,GM:2021 In Operation,Pass
STAMFORD COURT,178892,2022,1.2847,103.8522,"61 STAMFORD ROAD, SINGAPORE 178892",Commercial Building,Office,Medium,468,3286988.65500344,6832.0,1055618.3,77.3826333575138,20133.5952338621,21.9678074958601,344.927213264615,350.304698565225,717.1997193257,154.51087529274,0.10497653971394906,platinum,2022.0,GM:2021 In Operation,Pass
STAMFORD COURT,178892,2023,1.2847,103.8522,"61 STAMFORD ROAD, SINGAPORE 178892",Commercial Building,Office,Medium,468,3286988.65500344,6832.0,1083978.47792197,81.4409988644409,21516.1494353976,22.0643853652313,350.537709248084,332.785310884199,705.387405497514,158.661955199352,0.1032475710622825,platinum,2022.0,GM:2021 In Operation,Pass
HILLVIEW COMMUNITY CLUB,667970,2021,1.2859,103.7835,"1 HILLVIEW RISE, SINGAPORE 667970",Commercial Building,Office,Medium,263,1781687.87129516,3867.79,510359.440000001,32.7347622919479,8802.46304095979,10.991355,212.299246,171.516294,394.806895,131.951176253106,0.10207557675054747,gold,2017.0,New Building for Non-Residential buildings (version 4.1),Pass
HILLVIEW COMMUNITY CLUB,667970,2022,1.2859,103.7835,"1 HILLVIEW RISE, SINGAPORE 667970",Commercial Building,Office,Medium,263,1781687.87129516,3867.79,589830.71,34.0819221039556,9270.25665916691,11.0371852656601,209.293701373087,164.481455194388,384.812341833135,152.498121666378,0.09949152922809537,gold,2017.0,New Building for Non-Residential buildings (version 4.1),Pass
HILLVIEW COMMUNITY CLUB,667970,2023,1.2859,103.7835,"1 HILLVIEW RISE, SINGAPORE 667970",Commercial Building,Office,Medium,263,1781687.87129516,3867.79,672718.5862213,33.8833961367531,9188.56354559472,11.3303964200853,206.837653171267,158.239822033198,376.40787162455,173.928415508934,0.0973185906226941,gold,2017.0,New Building for Non-Residential buildings (version 4.1),Pass
ONE FINLAYSON GREEN,049246,2021,1.3109,103.8371,"1 FINLAYSON GREEN, SINGAPORE 049246",Commercial Building,Office,Medium,775,3955488.04682507,10403.0,1473833.75,91.8926283227119,25065.8395500385,10.708971,522.280517,481.219858,1014.209346,141.673916178026,0.09749200672882823,,,,No Green Mark
ONE FINLAYSON GREEN,049246,2022,1.3109,103.8371,"1 FINLAYSON GREEN, SINGAPORE 049246",Commercial Building,Office,Medium,775,3955488.04682507,10403.0,1564895.43,96.1964593861627,26363.0856794076,10.4911321769212,510.097490913667,481.839086496179,1002.42770958677,150.427321926367,0.09635948376302701,,,,No Green Mark
ONE FINLAYSON GREEN,049246,2023,1.3109,103.8371,"1 FINLAYSON GREEN, SINGAPORE 049246",Commercial Building,Office,Medium,775,3955488.04682507,10403.0,1518949.2068836,96.7001297738433,26618.2250386866,10.5023745044849,482.727102159667,497.216876381304,990.446353045455,146.010689885956,0.09520776247673315,,,,No Green Mark
CENTROPOD,419715,2021,1.3734,103.7216,"80 CHANGI ROAD, #01-44, SINGAPORE 419715",Commercial Building,Office,Medium,568,3629859.75780948,5973.0,917027.550000003,62.2841818305085,18235.7836691662,13.837133,374.565361,253.877337,642.279831,153.528804620794,0.10753052586639879,,,,No Green Mark
CENTROPOD,419715,2022,1.3734,103.7216,"80 CHANGI ROAD, #01-44, SINGAPORE 419715",Commercial Building,Office,Medium,568,3629859.75780948,5973.0,888875.459999999,60.2419623653561,17447.1136888918,13.8096358682011,389.927035874021,248.721711160068,652.45838290229,148.815580110497,0.10923461960527207,,,,No Green Mark
CENTROPOD,419715,2023,1.3734,103.7216,"80 CHANGI ROAD, #01-44, SINGAPORE 419715",Commercial Building,Office,Medium,568,3629859.75780948,5973.0,944934.230692381,60.7015166341371,17934.4518087249,13.5564769132588,383.391200888195,245.5984782307,642.546156032153,158.200942690839,0.10757511401844183,,,,No Green Mark
FAR EASTERN BANK BUILDING,069544,2021,1.2745,103.8458,"156 CECIL STREET, SINGAPORE 069544",Commercial Building,Office,Medium,870,5123672.4288827,11211.7,12011933.0,124.201524818434,34208.2834003297,22.466085,589.8716,665.735056,1278.072741,130.836368258159,0.11399455399270404,platinum,2022.0,Existing Non-Residental Buildings ENRB: 2017,Fail
FAR EASTERN BANK BUILDING,069544,2022,1.2745,103.8458,"156 CECIL STREET, SINGAPORE 069544",Commercial Building,Office,Medium,870,5123672.4288827,11211.7,11687443.0,119.986795309628,31865.9002195183,22.2573823284526,598.577141530251,689.07858629186,1309.91311015056,148.136715217139,0.11683447738974106,platinum,2022.0,Existing Non-Residental Buildings ENRB: 2017,Fail
